user;repository;file;lastIndexed;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/BikeShareLines.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/LightRailExt.geojson;2015-09-03T22:44:16Z;
https://github.com/gios-asu;https://github.com/gios-asu/sustainable-cities-city-map;https://github.com/gios-asu/sustainable-cities-city-map/blob/24d23a68e203c8d2bfe363db149ed1e82a138b63/GeoJSON/Mesa3857.geojson;2015-09-03T22:44:16Z;
https://github.com/mrmanc;https://github.com/mrmanc/underground-manchester.github.io.jekyll;https://github.com/mrmanc/underground-manchester.github.io.jekyll/blob/7ac6165744e5819ea7f217ef381529270263917b/_features/manchester-guardian-bunker.geojson;2015-09-03T00:05:39Z;
https://github.com/mapbox;https://github.com/mapbox/tile-cover;https://github.com/mapbox/tile-cover/blob/08dd2f83764e0a160bbcdf6766e52669c3e17fb1/test/fixtures/polygon_out.geojson;2015-09-03T00:04:09Z;
https://github.com/mapbox;https://github.com/mapbox/tile-cover;https://github.com/mapbox/tile-cover/blob/08dd2f83764e0a160bbcdf6766e52669c3e17fb1/test/fixtures/multipoint_out.geojson;2015-09-03T00:04:09Z;
https://github.com/SLUGIS;https://github.com/SLUGIS/incidents;https://github.com/SLUGIS/incidents/blob/a7851ae8c94abccd2736400b095f0169f879208a/geojson/2015_0902_Log.geojson;2015-09-03T00:00:55Z;
https://github.com/SLUGIS;https://github.com/SLUGIS/incidents;https://github.com/SLUGIS/incidents/blob/a7851ae8c94abccd2736400b095f0169f879208a/geojson/2015_0901_Log.geojson;2015-09-03T00:00:55Z;
https://github.com/wvengen;https://github.com/wvengen/lacells;https://github.com/wvengen/lacells/blob/393d648f9f196e100b05e14179601581bac98da5/lacells-countries.geojson;2015-09-02T23:58:02Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/697d67084d5caf9d25723d176b5a33703809bc00/data/856/757/41/85675741.geojson;2015-09-02T23:50:56Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/697d67084d5caf9d25723d176b5a33703809bc00/data/856/813/85/85681385.geojson;2015-09-02T23:50:56Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/697d67084d5caf9d25723d176b5a33703809bc00/data/856/757/49/85675749.geojson;2015-09-02T23:50:56Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/697d67084d5caf9d25723d176b5a33703809bc00/data/856/757/63/85675763.geojson;2015-09-02T23:50:56Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/968/85/85796885.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/968/89/85796889.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/968/91/85796891.geojson;2015-09-01T21:51:18Z;
https://github.com/whosonfirst;https://github.com/whosonfirst/whosonfirst-data;https://github.com/whosonfirst/whosonfirst-data/blob/09f49ff8000c9611cb84ab07923749a66be72301/data/857/968/95/85796895.geojson;2015-09-01T21:51:18Z;
